,matchId,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueEliteMonsters,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redDragons,redHeralds,redEliteMonsters,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,bluewins
78,EUW1_6117724295,21,1,1,5,4,8,0,0,0,0,15627,6.6,16181,198,40,-2122,-1380,21.9935648458414,1735.8254436664827,19,0,0,4,5,3,0,0,0,0,13505,6.0,14801,152,48,2122,1380,16.883948770544915,1500.1166325408492,1
79,EUW1_6117698601,10,3,1,3,4,3,0,0,0,0,13933,6.6,16244,180,52,-712,-205,19.996334005432338,1547.8273427649376,17,2,0,4,3,2,1,0,1,0,13221,6.4,16039,178,44,712,205,19.77415251648309,1468.7307326990053,0
80,EUW1_6139523823,15,0,0,11,8,22,0,0,0,0,17488,6.0,14652,179,44,-1355,-477,19.882151048811235,1942.452835427994,7,1,1,8,11,14,0,0,0,0,16133,6.0,14175,187,52,1355,477,20.77073880518269,1791.9482841925792,1
81,EUW1_6139472982,13,4,0,6,7,3,0,0,0,0,14917,6.6,16227,184,49,1754,766,20.438842687559706,1656.990306360479,17,5,1,7,6,8,0,0,0,0,16671,6.8,16993,212,48,-1754,-766,23.549101357405746,1851.8257958929773,0
82,EUW1_6139356012,11,0,1,3,6,5,0,0,0,0,13099,5.6,12944,172,39,1820,2636,19.103398998182215,1454.85711323947,10,1,0,6,3,5,0,0,0,0,14919,6.4,15580,182,47,-1820,-2636,20.21406173063467,1656.9977305458167,1
83,EUW1_6139271348,13,4,0,8,11,5,0,0,0,0,16542,6.8,16515,187,52,1397,335,20.771046420141623,1837.404544823437,16,1,1,11,8,12,1,1,2,0,17939,6.8,16850,187,52,-1397,-335,20.771046420141623,1992.576479844495,1
84,EUW1_6139144472,11,5,1,2,6,2,0,0,0,0,13458,6.6,15252,188,60,1245,2261,20.88134840196596,1494.793546774776,21,4,0,6,2,5,1,0,1,0,14703,6.6,17513,196,44,-1245,-2261,21.769916419070892,1633.0769444367313,0
85,EUW1_6137602155,42,0,0,8,10,11,0,0,0,0,15997,6.2,15419,177,40,1064,37,19.660113295568145,1776.8521603909808,24,1,1,10,8,11,0,0,0,0,17061,6.4,15456,192,52,-1064,-37,21.32622459180273,1895.034988337221,0
86,EUW1_6137542447,11,4,0,6,5,7,0,0,0,0,16314,6.8,17847,225,63,-674,-598,24.99231717657165,1812.1096107492883,17,2,1,5,6,3,0,0,0,0,15640,6.6,17249,219,73,674,598,24.325855385196405,1737.2437361848026,0
87,EUW1_6137219945,12,1,0,7,9,6,0,0,0,0,15524,6.6,16976,174,42,945,-1655,19.32610393889693,1724.2438939507815,13,2,1,9,7,12,0,0,0,0,16469,6.4,15321,156,44,-945,1655,17.326851807286904,1829.2046308603078,0
88,EUW1_6137171003,27,2,0,9,11,8,0,0,0,0,16343,6.4,15309,168,48,1780,-1404,18.661793864935266,1815.4148638966492,12,4,1,11,9,20,0,0,0,0,18123,6.0,13905,176,47,-1780,1404,19.55045071564647,2013.1410131798918,0
89,EUW1_6137121930,13,1,1,5,5,9,0,0,0,0,15276,6.4,16206,205,53,-27,400,22.770524943906757,1696.7928733810713,13,2,0,5,5,2,0,0,0,0,15249,6.6,16606,216,64,27,-400,23.992357989677362,1693.7938286323617,1
90,EUW1_6129470898,181,3,0,5,7,1,0,0,0,0,13948,6.6,16208,186,40,1783,-791,20.659741827276413,1549.2584892841473,12,4,1,7,5,6,0,0,0,0,15731,6.0,15417,190,51,-1783,791,21.104037350443647,1747.303218735942,0
91,EUW1_6124356933,9,2,0,6,10,6,0,0,0,0,15381,6.4,16265,195,56,2950,1756,21.660770123688554,1708.5348988330954,12,4,1,10,6,11,0,0,0,0,18331,7.0,18021,199,68,-2950,-1756,22.10509361340524,2036.223472499153,1
92,EUW1_6122617939,13,6,0,5,6,2,0,0,0,0,14218,6.4,15539,182,48,1304,-494,20.214136567595183,1579.1461193300456,19,4,1,6,5,8,1,0,1,0,15522,6.4,15045,210,52,-1304,494,23.324003731840595,1723.977075836332,1
