,matchId,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueEliteMonsters,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redDragons,redHeralds,redEliteMonsters,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,bluewins
83,EUN1_3239716933,13,3,1,4,4,3,0,0,0,0,14288,6.4,15525,173,64,609,973,19.21617268637651,1587.0559268378474,17,2,0,4,4,4,0,0,0,0,14897,6.8,16498,193,60,-609,-973,21.43769554029287,1654.7012977396005,1
84,EUN1_3239446597,13,0,0,4,7,4,0,0,0,0,14839,6.4,16172,196,48,727,14,21.77229438511782,1648.3626345957314,12,2,1,7,4,9,1,0,1,0,15566,6.6,16186,198,52,-727,-14,21.994460654353716,1729.1200734629795,0
85,EUN1_3239272119,14,2,0,1,8,1,0,0,0,0,12907,6.0,14391,190,48,3132,1090,21.10563927870552,1433.7394008960641,15,2,1,8,1,12,0,1,1,0,16039,6.4,15481,180,30,-3132,-1090,19.994816158773652,1781.6492020587257,0
86,EUN1_3239234825,13,2,1,5,4,3,0,0,0,0,14220,6.6,16524,180,52,-299,-361,19.991670137442732,1579.3419408579757,12,3,0,4,5,2,1,0,1,0,13921,6.6,16163,172,67,299,361,19.103151464667498,1546.1335554630016,0
87,EUN1_3239198759,15,6,0,6,4,6,0,0,0,0,16112,6.2,15562,189,52,-2428,-1520,20.994362624850734,1789.7416434475927,29,3,1,4,6,4,0,1,1,0,13684,5.8,14042,176,28,2428,1520,19.550305936368936,1520.036286552685,1
88,EUN1_3238883640,13,3,0,8,10,8,0,0,0,0,15422,6.0,13335,163,40,1578,2575,18.105914043191305,1713.0638427858669,18,4,1,10,8,11,1,0,1,0,17000,6.4,15910,161,50,-1578,-2575,17.88375558867362,1888.3468634003202,0
89,EUN1_3238732934,12,1,0,9,5,9,0,0,0,0,16724,6.8,16514,179,52,-1482,-650,19.88402834862589,1857.7681011308346,7,2,1,5,9,3,0,0,0,0,15242,6.4,15864,198,55,1482,650,21.99462353646886,1693.141676479083,1
90,EUN1_3238705142,10,23,1,3,5,3,0,0,0,0,14351,6.6,15662,213,52,1060,1611,23.65567116025699,1593.8147268584416,46,3,0,5,3,5,0,0,0,0,15411,6.8,17273,207,44,-1060,-1611,22.989314226165245,1711.53778521465,1
91,EUN1_3238671008,13,3,1,5,7,7,0,0,0,0,15091,6.4,15495,173,52,-337,57,19.21642170974317,1676.2717920331456,16,0,0,7,5,10,1,0,1,0,14754,6.4,15552,145,56,337,-57,16.106249409900347,1638.8386468528945,0
92,EUN1_3237847261,11,1,1,5,1,4,0,0,0,0,15867,6.6,16822,227,56,-4242,-2953,25.214844545484837,1762.4843101462905,9,0,0,1,5,0,1,0,1,0,11625,6.0,13869,158,52,4242,2953,17.550420432540108,1291.2888451156882,1
93,EUN1_3237824827,20,1,1,4,1,3,0,0,0,0,14559,6.2,16103,181,48,-1891,-480,20.104186335817662,1617.109662227455,13,0,0,1,4,0,0,0,0,0,12668,6.4,15623,170,57,1891,480,18.88238495629283,1407.0708978018683,0
94,EUN1_3237805891,13,4,0,4,9,3,0,0,0,0,14653,6.6,16164,201,44,2937,168,22.325974030782444,1627.5746142938067,32,2,1,9,4,13,1,0,1,0,17590,6.6,16332,209,60,-2937,-168,23.214570012107117,1953.8004139376278,0
95,EUN1_3237537982,16,0,0,11,6,13,0,0,0,0,18428,6.6,15975,190,64,-3685,-2341,21.103568539392402,2046.8240054943326,10,3,1,6,11,10,1,1,2,0,14743,6.0,13634,174,29,3685,2341,19.326425925548833,1637.5258472434853,1
